Driver,Team,Compound,TyreLife,FreshTyre,S1,S2,S3,SpeedI1,SpeedI2,SpeedFL,SpeedST,LapTimeSeconds,SessionType
RIC,RB,HARD,55.0,False,21.059,37.324,21.074,201.0,185.0,266.0,278.0,79.457,R
RIC,RB,HARD,56.0,False,21.726,37.908,22.373,154.0,173.0,226.0,271.0,82.007,R
RIC,RB,HARD,57.0,False,21.529,37.023,21.12,200.0,182.0,263.0,278.0,79.672,R
RIC,RB,HARD,58.0,False,20.707,37.181,21.231,200.0,188.0,264.0,280.0,79.119,R
RIC,RB,HARD,59.0,False,20.851,37.117,20.968,197.0,190.0,268.0,279.0,78.936,R
RIC,RB,HARD,60.0,False,21.09,37.077,21.063,204.0,184.0,265.0,279.0,79.23,R
RIC,RB,HARD,61.0,False,20.756,37.022,20.993,203.0,187.0,265.0,280.0,78.771,R
RIC,RB,HARD,62.0,False,20.906,37.002,21.069,204.0,181.0,264.0,280.0,78.977,R
RIC,RB,HARD,63.0,False,20.639,36.954,21.212,204.0,182.0,264.0,279.0,78.805,R
RIC,RB,HARD,64.0,False,20.598,37.056,20.983,206.0,183.0,265.0,273.0,78.637,R
RIC,RB,HARD,65.0,False,20.594,36.983,21.153,201.0,184.0,264.0,273.0,78.73,R
RIC,RB,HARD,66.0,False,20.435,36.938,20.875,202.0,185.0,267.0,280.0,78.248,R
RIC,RB,HARD,67.0,False,20.633,36.902,20.684,199.0,189.0,266.0,274.0,78.219,R
RIC,RB,HARD,68.0,False,20.473,36.811,20.832,202.0,191.0,265.0,275.0,78.116,R
RIC,RB,HARD,69.0,False,20.405,36.982,20.999,202.0,189.0,267.0,279.0,78.386,R
RIC,RB,HARD,70.0,False,20.715,36.965,21.026,201.0,190.0,264.0,279.0,78.706,R
RIC,RB,HARD,71.0,False,20.438,36.822,20.848,203.0,191.0,266.0,279.0,78.108,R
RIC,RB,HARD,72.0,False,20.507,36.906,20.655,204.0,188.0,266.0,273.0,78.068,R
RIC,RB,HARD,73.0,False,20.501,36.922,21.089,200.0,186.0,266.0,276.0,78.512,R
RIC,RB,HARD,74.0,False,21.82,37.37,21.168,143.0,180.0,266.0,280.0,80.358,R
RIC,RB,HARD,75.0,False,20.617,37.121,20.907,199.0,186.0,267.0,282.0,78.645,R
RIC,RB,HARD,76.0,False,20.56,37.196,21.174,202.0,182.0,265.0,281.0,78.93,R
BOT,Kick Sauber,MEDIUM,2.0,True,26.404,41.019,22.32,170.0,170.0,257.0,282.0,89.743,R
BOT,Kick Sauber,MEDIUM,3.0,True,21.552,39.408,22.426,174.0,174.0,266.0,282.0,83.386,R
BOT,Kick Sauber,MEDIUM,4.0,True,22.024,39.36,22.252,178.0,176.0,267.0,283.0,83.636,R
BOT,Kick Sauber,MEDIUM,5.0,True,22.058,38.681,22.129,179.0,173.0,267.0,284.0,82.868,R
BOT,Kick Sauber,MEDIUM,6.0,True,22.041,38.592,22.199,180.0,176.0,267.0,283.0,82.832,R
BOT,Kick Sauber,MEDIUM,7.0,True,21.812,38.218,22.219,177.0,174.0,269.0,284.0,82.249,R
BOT,Kick Sauber,MEDIUM,8.0,True,21.618,37.945,22.152,194.0,174.0,264.0,281.0,81.715,R
BOT,Kick Sauber,MEDIUM,9.0,True,21.679,38.267,22.001,175.0,176.0,265.0,283.0,81.947,R
BOT,Kick Sauber,MEDIUM,10.0,True,21.731,37.814,22.002,171.0,175.0,265.0,282.0,81.547,R
BOT,Kick Sauber,MEDIUM,11.0,True,21.655,37.769,21.904,185.0,176.0,266.0,281.0,81.328,R
BOT,Kick Sauber,MEDIUM,12.0,True,21.584,37.888,22.068,181.0,174.0,264.0,282.0,81.54,R
BOT,Kick Sauber,MEDIUM,13.0,True,21.574,37.928,21.719,185.0,178.0,265.0,283.0,81.221,R
BOT,Kick Sauber,HARD,3.0,False,20.39,35.884,20.287,203.0,188.0,255.0,275.0,76.561,R
BOT,Kick Sauber,HARD,4.0,False,20.228,35.938,20.401,203.0,188.0,255.0,277.0,76.567,R
BOT,Kick Sauber,HARD,5.0,False,20.158,36.855,20.816,205.0,183.0,256.0,279.0,77.829,R
BOT,Kick Sauber,HARD,6.0,False,20.653,37.12,21.351,198.0,179.0,264.0,280.0,79.124,R
BOT,Kick Sauber,HARD,7.0,False,20.932,37.656,21.874,187.0,179.0,266.0,282.0,80.462,R
BOT,Kick Sauber,HARD,8.0,False,21.302,38.132,21.588,187.0,179.0,266.0,278.0,81.022,R
BOT,Kick Sauber,HARD,9.0,False,21.34,37.86,21.55,186.0,178.0,266.0,281.0,80.75,R
BOT,Kick Sauber,HARD,10.0,False,21.134,37.742,21.688,184.0,176.0,265.0,279.0,80.564,R
BOT,Kick Sauber,HARD,11.0,False,21.287,37.715,21.781,184.0,180.0,265.0,280.0,80.783,R
BOT,Kick Sauber,HARD,12.0,False,21.321,38.06,21.47,181.0,179.0,265.0,280.0,80.851,R
BOT,Kick Sauber,HARD,13.0,False,21.378,38.235,21.757,181.0,177.0,264.0,275.0,81.37,R
BOT,Kick Sauber,HARD,14.0,False,21.32,38.759,21.686,185.0,175.0,258.0,267.0,81.765,R
BOT,Kick Sauber,HARD,15.0,False,21.182,38.157,21.518,177.0,178.0,267.0,280.0,80.857,R
BOT,Kick Sauber,HARD,16.0,False,21.597,38.18,21.693,181.0,179.0,264.0,276.0,81.47,R
BOT,Kick Sauber,HARD,17.0,False,21.297,37.99,21.465,176.0,179.0,259.0,279.0,80.752,R
BOT,Kick Sauber,HARD,18.0,False,21.194,38.049,21.415,183.0,181.0,267.0,278.0,80.658,R
BOT,Kick Sauber,HARD,19.0,False,21.168,37.732,21.625,183.0,179.0,266.0,279.0,80.525,R
BOT,Kick Sauber,HARD,20.0,False,21.158,37.737,22.008,181.0,180.0,264.0,279.0,80.903,R
BOT,Kick Sauber,HARD,21.0,False,21.49,37.533,21.231,180.0,181.0,266.0,280.0,80.254,R
BOT,Kick Sauber,HARD,22.0,False,21.252,38.201,21.743,176.0,178.0,265.0,278.0,81.196,R
BOT,Kick Sauber,HARD,23.0,False,21.278,38.735,21.373,176.0,177.0,260.0,272.0,81.386,R
BOT,Kick Sauber,HARD,24.0,False,21.29,38.072,21.586,176.0,179.0,267.0,274.0,80.948,R
BOT,Kick Sauber,HARD,25.0,False,21.351,38.707,23.114,178.0,172.0,232.0,278.0,83.172,R
BOT,Kick Sauber,HARD,26.0,False,25.699,36.982,20.91,184.0,184.0,261.0,281.0,83.591,R
BOT,Kick Sauber,HARD,27.0,False,20.84,37.609,21.781,184.0,176.0,267.0,282.0,80.23,R
BOT,Kick Sauber,HARD,28.0,False,21.522,38.992,21.595,166.0,177.0,267.0,280.0,82.109,R
BOT,Kick Sauber,HARD,29.0,False,21.295,37.891,21.726,185.0,178.0,266.0,282.0,80.912,R
BOT,Kick Sauber,HARD,30.0,False,20.988,37.634,21.15,191.0,182.0,259.0,282.0,79.772,R
BOT,Kick Sauber,HARD,31.0,False,20.596,37.595,21.852,199.0,177.0,268.0,283.0,80.043,R
BOT,Kick Sauber,HARD,32.0,False,21.056,38.04,21.321,180.0,180.0,267.0,278.0,80.417,R
BOT,Kick Sauber,HARD,33.0,False,21.815,40.364,20.79,96.0,186.0,267.0,281.0,82.969,R
BOT,Kick Sauber,HARD,34.0,False,20.614,36.907,23.041,189.0,185.0,266.0,282.0,80.562,R
BOT,Kick Sauber,HARD,35.0,False,21.0,38.43,21.388,166.0,176.0,268.0,286.0,80.818,R
BOT,Kick Sauber,HARD,36.0,False,21.11,37.782,21.347,187.0,181.0,266.0,284.0,80.239,R
BOT,Kick Sauber,HARD,37.0,False,20.383,36.319,20.503,198.0,187.0,257.0,278.0,77.205,R
BOT,Kick Sauber,HARD,38.0,False,20.149,36.375,20.678,203.0,187.0,259.0,278.0,77.202,R
BOT,Kick Sauber,HARD,39.0,False,20.365,36.897,21.194,199.0,180.0,269.0,281.0,78.456,R
BOT,Kick Sauber,HARD,40.0,False,21.01,37.292,21.101,185.0,183.0,268.0,282.0,79.403,R
BOT,Kick Sauber,HARD,41.0,False,20.934,37.504,21.937,189.0,183.0,215.0,281.0,80.375,R
BOT,Kick Sauber,HARD,42.0,False,20.934,39.91,20.813,184.0,175.0,261.0,284.0,81.657,R
BOT,Kick Sauber,HARD,43.0,False,20.852,37.066,21.076,192.0,184.0,268.0,283.0,78.994,R
BOT,Kick Sauber,HARD,44.0,False,20.765,37.415,21.1,194.0,183.0,267.0,282.0,79.28,R
BOT,Kick Sauber,HARD,45.0,False,20.786,37.292,20.921,191.0,184.0,268.0,282.0,78.999,R
BOT,Kick Sauber,HARD,46.0,False,20.849,37.273,20.947,188.0,184.0,269.0,282.0,79.069,R
BOT,Kick Sauber,HARD,47.0,False,20.646,37.139,20.838,195.0,184.0,270.0,283.0,78.623,R
BOT,Kick Sauber,HARD,48.0,False,20.844,37.164,20.956,191.0,181.0,269.0,283.0,78.964,R
BOT,Kick Sauber,HARD,49.0,False,20.788,36.997,21.239,200.0,183.0,269.0,282.0,79.024,R
BOT,Kick Sauber,HARD,50.0,False,20.483,36.993,21.055,203.0,183.0,269.0,281.0,78.531,R
BOT,Kick Sauber,HARD,51.0,False,20.564,37.167,20.911,191.0,183.0,270.0,281.0,78.642,R
BOT,Kick Sauber,HARD,52.0,False,20.511,36.989,20.883,192.0,182.0,269.0,281.0,78.383,R
BOT,Kick Sauber,HARD,53.0,False,20.673,37.024,20.77,189.0,185.0,268.0,280.0,78.467,R
BOT,Kick Sauber,HARD,54.0,False,20.418,36.904,20.73,194.0,187.0,269.0,280.0,78.052,R
BOT,Kick Sauber,HARD,55.0,False,20.388,36.787,20.913,197.0,183.0,268.0,282.0,78.088,R
BOT,Kick Sauber,HARD,56.0,False,20.81,37.145,20.823,193.0,183.0,269.0,281.0,78.778,R
BOT,Kick Sauber,HARD,57.0,False,20.559,36.926,20.619,194.0,183.0,270.0,281.0,78.104,R
BOT,Kick Sauber,HARD,58.0,False,20.615,36.905,20.827,198.0,182.0,268.0,281.0,78.347,R
BOT,Kick Sauber,HARD,59.0,False,20.643,38.66,20.765,196.0,177.0,269.0,280.0,80.068,R
BOT,Kick Sauber,HARD,60.0,False,20.309,36.981,21.028,189.0,180.0,271.0,285.0,78.318,R
BOT,Kick Sauber,HARD,61.0,False,20.906,37.135,20.738,195.0,180.0,272.0,284.0,78.779,R
BOT,Kick Sauber,HARD,62.0,False,20.593,37.242,20.939,193.0,184.0,270.0,283.0,78.774,R
STR,Aston Martin,MEDIUM,3.0,False,25.677,40.557,22.069,165.0,177.0,262.0,270.0,88.303,R
STR,Aston Martin,MEDIUM,4.0,False,22.061,39.219,22.074,170.0,178.0,269.0,278.0,83.354,R
STR,Aston Martin,MEDIUM,5.0,False,22.635,39.111,21.985,164.0,176.0,266.0,270.0,83.731,R
STR,Aston Martin,MEDIUM,6.0,False,22.27,38.549,22.158,167.0,175.0,266.0,285.0,82.977,R
STR,Aston Martin,MEDIUM,7.0,False,22.108,38.619,21.907,165.0,180.0,259.0,277.0,82.634,R
STR,Aston Martin,MEDIUM,8.0,False,21.713,38.133,21.807,170.0,179.0,259.0,268.0,81.653,R
STR,Aston Martin,MEDIUM,9.0,False,21.688,38.358,22.044,168.0,181.0,265.0,268.0,82.09,R
STR,Aston Martin,MEDIUM,10.0,False,21.646,38.242,21.837,172.0,176.0,259.0,272.0,81.725,R
STR,Aston Martin,MEDIUM,11.0,False,21.36,38.334,21.823,175.0,176.0,257.0,275.0,81.517,R
STR,Aston Martin,MEDIUM,12.0,False,21.177,38.425,21.869,169.0,164.0,258.0,268.0,81.471,R
STR,Aston Martin,MEDIUM,13.0,False,21.223,38.017,22.074,170.0,172.0,256.0,268.0,81.314,R
STR,Aston Martin,MEDIUM,14.0,False,20.801,37.389,22.237,193.0,182.0,256.0,267.0,80.427,R
STR,Aston Martin,MEDIUM,15.0,False,21.07,37.758,21.953,181.0,170.0,257.0,275.0,80.781,R
STR,Aston Martin,MEDIUM,16.0,False,21.576,37.784,21.829,168.0,182.0,255.0,276.0,81.189,R
STR,Aston Martin,MEDIUM,17.0,False,21.68,38.423,21.867,156.0,182.0,255.0,271.0,81.97,R
STR,Aston Martin,MEDIUM,18.0,False,21.328,37.86,21.51,177.0,182.0,255.0,273.0,80.698,R
STR,Aston Martin,MEDIUM,19.0,False,21.281,37.134,21.938,182.0,181.0,255.0,279.0,80.353,R
STR,Aston Martin,MEDIUM,20.0,False,20.88,37.147,21.371,186.0,183.0,257.0,279.0,79.398,R
STR,Aston Martin,MEDIUM,21.0,False,20.854,37.059,21.103,186.0,184.0,250.0,281.0,79.016,R
STR,Aston Martin,MEDIUM,22.0,False,21.677,37.718,21.912,170.0,181.0,260.0,277.0,81.307,R
STR,Aston Martin,MEDIUM,23.0,False,21.372,38.086,21.73,175.0,176.0,259.0,262.0,81.188,R
STR,Aston Martin,MEDIUM,24.0,False,21.615,38.073,21.933,184.0,179.0,259.0,274.0,81.621,R
STR,Aston Martin,MEDIUM,25.0,False,21.01,37.97,21.526,189.0,181.0,257.0,279.0,80.506,R
STR,Aston Martin,MEDIUM,26.0,False,21.064,37.845,21.68,183.0,179.0,258.0,279.0,80.589,R
STR,Aston Martin,MEDIUM,27.0,False,20.676,37.768,21.863,189.0,175.0,258.0,276.0,80.307,R
STR,Aston Martin,MEDIUM,28.0,False,21.068,37.569,21.494,187.0,174.0,259.0,277.0,80.131,R
STR,Aston Martin,MEDIUM,29.0,False,20.986,37.085,21.393,190.0,185.0,257.0,279.0,79.464,R
STR,Aston Martin,MEDIUM,30.0,False,21.242,37.987,22.193,167.0,172.0,259.0,278.0,81.422,R
STR,Aston Martin,MEDIUM,31.0,False,22.064,38.602,21.869,166.0,177.0,258.0,274.0,82.535,R
STR,Aston Martin,MEDIUM,32.0,False,21.475,37.876,21.901,177.0,177.0,258.0,276.0,81.252,R
STR,Aston Martin,MEDIUM,33.0,False,21.06,37.742,21.734,179.0,178.0,258.0,276.0,80.536,R
STR,Aston Martin,MEDIUM,34.0,False,20.814,37.648,21.327,183.0,185.0,259.0,274.0,79.789,R
STR,Aston Martin,MEDIUM,35.0,False,20.895,37.055,21.547,177.0,184.0,260.0,280.0,79.497,R
STR,Aston Martin,MEDIUM,36.0,False,20.785,37.112,21.4,191.0,180.0,259.0,280.0,79.297,R
STR,Aston Martin,MEDIUM,37.0,False,20.936,37.247,21.455,185.0,185.0,266.0,278.0,79.638,R
STR,Aston Martin,MEDIUM,38.0,False,21.191,37.187,21.328,186.0,185.0,258.0,279.0,79.706,R
STR,Aston Martin,MEDIUM,39.0,False,21.184,37.236,21.447,182.0,184.0,266.0,279.0,79.867,R
STR,Aston Martin,MEDIUM,40.0,False,21.374,37.532,21.544,190.0,184.0,266.0,277.0,80.45,R
STR,Aston Martin,MEDIUM,41.0,False,21.21,37.513,21.477,190.0,186.0,266.0,278.0,80.2,R
STR,Aston Martin,HARD,4.0,False,20.552,37.005,20.994,182.0,186.0,260.0,278.0,78.551,R
STR,Aston Martin,HARD,5.0,False,20.484,37.023,21.299,187.0,188.0,259.0,279.0,78.806,R
STR,Aston Martin,HARD,6.0,False,20.529,36.671,21.096,192.0,184.0,259.0,281.0,78.296,R
STR,Aston Martin,HARD,7.0,False,20.222,36.815,21.025,187.0,185.0,260.0,279.0,78.062,R
STR,Aston Martin,SOFT,2.0,True,20.305,36.497,20.986,195.0,184.0,259.0,280.0,77.788,R
STR,Aston Martin,SOFT,3.0,True,20.155,36.191,20.636,201.0,188.0,258.0,280.0,76.982,R
STR,Aston Martin,SOFT,4.0,True,20.008,36.517,20.825,196.0,189.0,260.0,281.0,77.35,R
STR,Aston Martin,SOFT,5.0,True,20.14,38.505,22.902,198.0,181.0,267.0,250.0,81.547,R
STR,Aston Martin,SOFT,6.0,True,20.602,38.634,21.335,178.0,179.0,272.0,273.0,80.571,R
STR,Aston Martin,SOFT,7.0,True,21.262,37.584,21.117,186.0,185.0,260.0,262.0,79.963,R
STR,Aston Martin,SOFT,8.0,True,20.547,35.89,20.842,200.0,188.0,259.0,278.0,77.279,R
STR,Aston Martin,SOFT,9.0,True,20.106,35.937,20.871,202.0,188.0,261.0,281.0,76.914,R
STR,Aston Martin,SOFT,10.0,True,20.193,36.244,20.719,198.0,191.0,260.0,281.0,77.156,R
STR,Aston Martin,SOFT,11.0,True,19.891,35.991,20.828,200.0,189.0,263.0,281.0,76.71,R
STR,Aston Martin,SOFT,12.0,True,20.162,36.547,20.617,196.0,189.0,271.0,278.0,77.326,R
STR,Aston Martin,SOFT,13.0,True,20.494,36.945,20.859,190.0,185.0,274.0,283.0,78.298,R
STR,Aston Martin,SOFT,14.0,True,20.936,37.065,21.069,189.0,186.0,273.0,283.0,79.07,R
STR,Aston Martin,SOFT,15.0,True,20.758,36.95,21.392,194.0,184.0,272.0,283.0,79.1,R
STR,Aston Martin,SOFT,16.0,True,20.463,36.961,21.001,194.0,187.0,273.0,282.0,78.425,R
STR,Aston Martin,SOFT,17.0,True,20.644,37.021,21.067,196.0,187.0,270.0,282.0,78.732,R
STR,Aston Martin,SOFT,18.0,True,20.611,37.007,21.13,199.0,189.0,271.0,281.0,78.748,R
STR,Aston Martin,SOFT,19.0,True,20.703,36.929,21.004,196.0,186.0,270.0,281.0,78.636,R
STR,Aston Martin,SOFT,20.0,True,20.359,36.667,21.031,198.0,187.0,270.0,281.0,78.057,R
STR,Aston Martin,SOFT,21.0,True,20.38,36.796,21.099,197.0,186.0,264.0,281.0,78.275,R
STR,Aston Martin,SOFT,22.0,True,20.529,37.064,20.964,194.0,191.0,271.0,281.0,78.557,R
STR,Aston Martin,SOFT,23.0,True,20.412,36.958,21.094,200.0,189.0,263.0,281.0,78.464,R
STR,Aston Martin,SOFT,24.0,True,20.367,37.025,20.94,197.0,189.0,262.0,280.0,78.332,R
STR,Aston Martin,SOFT,25.0,True,20.332,39.233,21.144,199.0,189.0,262.0,281.0,80.709,R
STR,Aston Martin,SOFT,26.0,True,20.371,36.747,21.112,195.0,189.0,263.0,280.0,78.23,R
STR,Aston Martin,SOFT,27.0,True,20.386,37.011,21.114,197.0,187.0,264.0,282.0,78.511,R
STR,Aston Martin,SOFT,28.0,True,20.405,37.002,21.216,194.0,188.0,243.0,281.0,78.623,R
SAR,Williams,HARD,3.0,False,26.856,40.929,22.292,168.0,172.0,258.0,281.0,90.077,R
SAR,Williams,HARD,4.0,False,21.741,39.183,22.758,180.0,169.0,265.0,277.0,83.682,R
SAR,Williams,HARD,5.0,False,21.831,39.228,22.615,177.0,172.0,266.0,279.0,83.674,R
SAR,Williams,HARD,6.0,False,21.755,38.678,22.306,177.0,165.0,264.0,276.0,82.739,R
SAR,Williams,HARD,7.0,False,21.942,38.54,22.417,182.0,167.0,266.0,275.0,82.899,R
SAR,Williams,HARD,8.0,False,21.582,38.156,22.483,178.0,170.0,265.0,277.0,82.221,R
SAR,Williams,HARD,9.0,False,21.538,37.874,22.267,188.0,168.0,266.0,281.0,81.679,R
SAR,Williams,HARD,10.0,False,21.541,38.354,22.049,172.0,172.0,267.0,282.0,81.944,R
SAR,Williams,HARD,11.0,False,21.574,37.832,22.086,175.0,170.0,267.0,283.0,81.492,R
SAR,Williams,HARD,12.0,False,21.621,37.875,21.908,182.0,174.0,267.0,284.0,81.404,R
SAR,Williams,HARD,13.0,False,21.43,37.879,22.19,189.0,171.0,267.0,279.0,81.499,R
SAR,Williams,HARD,14.0,False,21.48,37.897,21.842,187.0,173.0,266.0,285.0,81.219,R
SAR,Williams,HARD,15.0,False,21.472,38.159,21.709,188.0,171.0,263.0,280.0,81.34,R
SAR,Williams,HARD,16.0,False,20.927,37.89,21.829,197.0,173.0,264.0,280.0,80.646,R
SAR,Williams,HARD,17.0,False,21.263,37.825,21.928,191.0,175.0,263.0,280.0,81.016,R
SAR,Williams,HARD,18.0,False,21.234,37.936,21.861,193.0,173.0,263.0,281.0,81.031,R
SAR,Williams,HARD,19.0,False,21.335,38.02,21.866,194.0,167.0,263.0,281.0,81.221,R
SAR,Williams,HARD,20.0,False,21.147,38.153,21.553,191.0,167.0,264.0,280.0,80.853,R
SAR,Williams,HARD,21.0,False,21.285,37.812,21.752,193.0,169.0,264.0,281.0,80.849,R
SAR,Williams,HARD,22.0,False,21.237,38.089,21.571,193.0,167.0,263.0,281.0,80.897,R
SAR,Williams,HARD,23.0,False,21.24,37.907,21.446,193.0,171.0,264.0,280.0,80.593,R
SAR,Williams,HARD,24.0,False,21.011,37.72,21.664,199.0,172.0,264.0,281.0,80.395,R
SAR,Williams,HARD,25.0,False,21.186,37.918,21.799,192.0,169.0,265.0,281.0,80.903,R
SAR,Williams,HARD,26.0,False,21.388,37.795,21.746,190.0,172.0,265.0,282.0,80.929,R
SAR,Williams,HARD,27.0,False,21.389,37.969,21.873,192.0,173.0,265.0,280.0,81.231,R
SAR,Williams,HARD,28.0,False,21.725,38.047,21.832,187.0,169.0,265.0,281.0,81.604,R
SAR,Williams,HARD,29.0,False,21.525,37.905,21.904,197.0,172.0,265.0,280.0,81.334,R
SAR,Williams,HARD,30.0,False,21.438,37.701,21.701,190.0,178.0,264.0,280.0,80.84,R
SAR,Williams,HARD,31.0,False,21.304,37.708,21.763,193.0,175.0,265.0,280.0,80.775,R
SAR,Williams,HARD,32.0,False,21.346,37.737,21.714,193.0,175.0,265.0,281.0,80.797,R
SAR,Williams,HARD,33.0,False,21.295,37.569,21.666,193.0,176.0,265.0,280.0,80.53,R
SAR,Williams,HARD,34.0,False,21.107,37.635,21.996,197.0,174.0,268.0,282.0,80.738,R
SAR,Williams,HARD,35.0,False,21.221,37.6,21.763,196.0,170.0,267.0,282.0,80.584,R
SAR,Williams,HARD,36.0,False,21.506,37.834,21.794,196.0,172.0,267.0,282.0,81.134,R
SAR,Williams,HARD,37.0,False,21.501,38.001,21.902,197.0,169.0,266.0,282.0,81.404,R
SAR,Williams,HARD,38.0,False,21.462,37.841,21.828,200.0,170.0,267.0,281.0,81.131,R
SAR,Williams,HARD,39.0,False,21.384,38.043,21.846,197.0,171.0,266.0,281.0,81.273,R
SAR,Williams,HARD,40.0,False,21.227,37.878,22.675,194.0,173.0,233.0,280.0,81.78,R
SAR,Williams,HARD,41.0,False,21.524,40.94,21.914,189.0,175.0,260.0,249.0,84.378,R
SAR,Williams,HARD,42.0,False,21.73,38.385,21.755,192.0,174.0,265.0,281.0,81.87,R
SAR,Williams,HARD,43.0,False,21.033,37.794,21.725,197.0,173.0,266.0,282.0,80.552,R
SAR,Williams,HARD,44.0,False,20.889,37.323,21.299,199.0,182.0,258.0,282.0,79.511,R
SAR,Williams,HARD,45.0,False,20.922,38.046,21.752,194.0,175.0,258.0,282.0,80.72,R
SAR,Williams,HARD,46.0,False,20.964,37.598,21.562,201.0,178.0,253.0,279.0,80.124,R
SAR,Williams,HARD,47.0,False,20.969,37.668,21.251,200.0,179.0,256.0,278.0,79.888,R
SAR,Williams,HARD,48.0,False,20.941,37.593,22.436,201.0,178.0,184.0,278.0,80.97,R
SAR,Williams,HARD,49.0,False,23.115,39.299,21.552,186.0,176.0,255.0,280.0,83.966,R
SAR,Williams,HARD,50.0,False,21.048,37.75,21.494,198.0,178.0,256.0,278.0,80.292,R
SAR,Williams,HARD,51.0,False,21.035,39.022,21.76,190.0,173.0,255.0,279.0,81.817,R
SAR,Williams,HARD,52.0,False,21.105,38.055,21.62,200.0,177.0,255.0,277.0,80.78,R
SAR,Williams,HARD,53.0,False,20.956,37.797,22.565,201.0,179.0,263.0,277.0,81.318,R
SAR,Williams,HARD,54.0,False,21.983,38.675,21.631,167.0,177.0,256.0,279.0,82.289,R
SAR,Williams,HARD,55.0,False,21.022,37.718,21.602,205.0,178.0,258.0,279.0,80.342,R
SAR,Williams,HARD,56.0,False,21.793,38.053,21.628,198.0,176.0,256.0,281.0,81.474,R
SAR,Williams,MEDIUM,2.0,True,19.801,35.692,20.101,212.0,190.0,259.0,278.0,75.594,R
SAR,Williams,MEDIUM,3.0,True,19.777,35.627,20.176,210.0,190.0,259.0,278.0,75.58,R
SAR,Williams,MEDIUM,4.0,True,19.89,35.556,20.112,212.0,191.0,258.0,278.0,75.558,R
SAR,Williams,MEDIUM,5.0,True,19.733,35.631,20.161,212.0,191.0,259.0,278.0,75.525,R
SAR,Williams,MEDIUM,6.0,True,19.671,35.794,20.223,212.0,190.0,259.0,278.0,75.688,R
SAR,Williams,MEDIUM,7.0,True,19.927,35.952,21.016,206.0,183.0,269.0,280.0,76.895,R
SAR,Williams,MEDIUM,8.0,True,20.922,37.545,21.402,198.0,179.0,267.0,285.0,79.869,R
SAR,Williams,MEDIUM,9.0,True,20.93,37.695,22.174,192.0,178.0,215.0,288.0,80.799,R
SAR,Williams,MEDIUM,10.0,True,20.519,37.497,22.331,184.0,180.0,213.0,285.0,80.347,R
SAR,Williams,MEDIUM,11.0,True,22.775,36.827,20.402,175.0,187.0,261.0,282.0,80.004,R
SAR,Williams,MEDIUM,12.0,True,19.786,35.869,20.422,212.0,187.0,268.0,283.0,76.077,R
SAR,Williams,MEDIUM,13.0,True,20.177,36.262,20.427,203.0,190.0,269.0,284.0,76.866,R
SAR,Williams,MEDIUM,14.0,True,19.937,35.991,20.398,207.0,188.0,269.0,284.0,76.326,R
SAR,Williams,MEDIUM,15.0,True,19.872,36.122,20.408,205.0,186.0,268.0,284.0,76.402,R
SAR,Williams,MEDIUM,16.0,True,19.871,36.033,20.466,209.0,186.0,271.0,286.0,76.37,R
SAR,Williams,MEDIUM,17.0,True,20.047,36.521,20.295,204.0,181.0,268.0,285.0,76.863,R
SAR,Williams,MEDIUM,18.0,True,19.872,35.946,20.506,209.0,187.0,269.0,286.0,76.324,R
SAR,Williams,MEDIUM,19.0,True,20.107,36.716,20.374,206.0,182.0,260.0,286.0,77.197,R
ZHO,Kick Sauber,HARD,2.0,True,26.896,41.393,22.107,158.0,178.0,255.0,277.0,90.396,R
ZHO,Kick Sauber,HARD,3.0,True,21.765,39.055,22.878,177.0,175.0,264.0,278.0,83.698,R
ZHO,Kick Sauber,HARD,4.0,True,21.829,39.045,22.62,167.0,178.0,268.0,277.0,83.494,R
ZHO,Kick Sauber,HARD,5.0,True,21.728,38.731,22.19,168.0,180.0,266.0,281.0,82.649,R
ZHO,Kick Sauber,HARD,6.0,True,22.206,38.439,22.289,161.0,178.0,268.0,282.0,82.934,R
ZHO,Kick Sauber,HARD,7.0,True,21.642,38.286,22.254,175.0,179.0,267.0,279.0,82.182,R
ZHO,Kick Sauber,HARD,8.0,True,21.629,37.916,22.265,167.0,175.0,263.0,279.0,81.81,R
ZHO,Kick Sauber,HARD,9.0,True,21.518,38.27,22.156,162.0,177.0,266.0,280.0,81.944,R
ZHO,Kick Sauber,HARD,10.0,True,21.747,37.966,21.85,179.0,169.0,265.0,278.0,81.563,R
ZHO,Kick Sauber,HARD,11.0,True,21.595,37.756,21.842,174.0,183.0,266.0,282.0,81.193,R
ZHO,Kick Sauber,HARD,12.0,True,21.767,37.831,21.931,187.0,183.0,266.0,281.0,81.529,R
ZHO,Kick Sauber,HARD,13.0,True,21.602,37.891,21.771,174.0,180.0,266.0,280.0,81.264,R
ZHO,Kick Sauber,HARD,14.0,True,21.425,38.247,21.775,170.0,181.0,264.0,280.0,81.447,R
ZHO,Kick Sauber,HARD,15.0,True,21.128,37.569,21.784,193.0,176.0,267.0,283.0,80.481,R
ZHO,Kick Sauber,HARD,16.0,True,21.477,37.6,21.902,176.0,182.0,266.0,282.0,80.979,R
ZHO,Kick Sauber,HARD,17.0,True,21.373,37.878,21.66,183.0,183.0,269.0,282.0,80.911,R
ZHO,Kick Sauber,HARD,18.0,True,21.577,37.827,22.016,182.0,172.0,266.0,282.0,81.42,R
